"success","ip_address","created_date","uuid","model"
775152,"172.70.91.19","2023-10-29 15:56:15.020435","83823e1a-426f-4bc7-9cf4-84c19eef2f05","iPhone 11"
775151,"172.70.57.228","2023-10-29 15:52:54.597331","e64ecf92-55e6-490c-941c-1cc41442d029","iPhone 11"
774350,"141.101.68.26","2023-10-29 15:47:31.335542","53c6a226-5ff8-4edc-ae9e-6fde59a7fef6","iPhone 14 Pro"
774349,"172.71.135.82","2023-10-29 15:27:45.412684","bdaf3e09-937a-4072-bcac-a2ed417564d8","iPhone XS Max"
774348,"172.64.238.8","2023-10-29 15:22:38.651706","35556c79-9c78-4215-8dd7-23f5f0a18e63","iPhone 11"
774347,"162.158.22.227","2023-10-29 15:22:34.387074","bdaf3e09-937a-4072-bcac-a2ed417564d8","iPhone XS Max"
774346,"172.64.236.136","2023-10-29 15:21:52.563749","46ece34a-0160-40b3-8724-427bcff1ceb1","V2035"
774345,"162.158.23.27","2023-10-29 15:20:14.743876","0717e59b-96c0-439b-81fa-d1a15eb27dd8","iPhone 12"
774344,"172.71.126.144","2023-10-29 15:16:04.807759","bdaf3e09-937a-4072-bcac-a2ed417564d8","iPhone XS Max"
774343,"141.101.68.252","2023-10-29 15:14:42.413672","f55ee1ed-b969-4691-a007-33f87633669e","iPhone 12 Pro"
774342,"172.71.186.11","2023-10-29 15:14:13.447722","2daafb8a-9c97-44a8-8275-3d3d6bf6a798","SM-A225F"
774341,"141.101.69.144","2023-10-29 15:13:37.516764","cd37ca19-cf2e-45a0-bd55-44693b06efd8","iPhone 14 Pro Max"
774340,"162.158.23.5","2023-10-29 15:12:46.829622","2b39f95f-8475-41dc-9e66-41256dde08be","iPhone 12"
774339,"172.71.126.114","2023-10-29 15:11:35.377171","cd37ca19-cf2e-45a0-bd55-44693b06efd8","iPhone 14 Pro Max"
774338,"172.64.236.60","2023-10-29 15:06:38.951332","03649f9c-be70-410f-9303-81b1bdbb17cd","SOV40"
774337,"172.71.186.5","2023-10-29 15:04:30.783454","fcec9154-7cae-4967-bf24-e9294ee1f446","iPhone XR"
774336,"172.71.135.82","2023-10-29 15:01:38.090009","37237e00-6a80-4525-89ea-3a4a10fefaa7","iPhone 12 Pro"
774335,"172.71.126.125","2023-10-29 15:00:42.570789","fcec9154-7cae-4967-bf24-e9294ee1f446","iPhone XR"
774334,"172.64.238.118","2023-10-29 14:55:59.519254","29ce0b5d-b88a-45a5-b7fc-718fc61d22c1","iPhone 11"
774333,"172.64.236.94","2023-10-29 14:55:28.471016","29ce0b5d-b88a-45a5-b7fc-718fc61d22c1","iPhone 11"
774332,"172.71.186.23","2023-10-29 14:52:52.552211","fcec9154-7cae-4967-bf24-e9294ee1f446","iPhone XR"
774331,"172.71.186.17","2023-10-29 14:52:46.867407","4f50c4a9-c4a2-4313-b9cb-b455874bca9d","SM-A225F"
774330,"141.101.68.90","2023-10-29 14:51:40.646717","0d0c794a-99ad-4791-af32-6d84c26b551c","iPhone 12"
774329,"172.71.135.29","2023-10-29 14:51:00.208691","6c459871-9d0a-4bc5-a026-14c29cfcfaa6","iPhone X"
774328,"172.71.186.11","2023-10-29 14:50:33.854114","fcec9154-7cae-4967-bf24-e9294ee1f446","iPhone XR"
774327,"141.101.68.253","2023-10-29 14:49:16.51031","fcec9154-7cae-4967-bf24-e9294ee1f446","iPhone XR"
774326,"188.114.111.152","2023-10-29 14:48:39.179043","763e3993-88ea-4daf-af0b-ad159afba1c3","RMX3430"
774325,"162.158.22.74","2023-10-29 14:48:04.852829","0d0c794a-99ad-4791-af32-6d84c26b551c","iPhone 12"
774324,"188.114.111.152","2023-10-29 14:46:50.892571","763e3993-88ea-4daf-af0b-ad159afba1c3","RMX3430"
774323,"172.64.238.142","2023-10-29 14:46:27.855294","fbf2c2ae-3043-41c4-8799-24995c390290","iPhone 12"
774322,"188.114.111.153","2023-10-29 14:44:34.969618","763e3993-88ea-4daf-af0b-ad159afba1c3","RMX3430"
774321,"172.68.134.109","2023-10-29 14:39:22.31799","d6ab3f63-33fc-4547-a62e-979909e02633","iPhone 14"
774320,"172.70.57.188","2023-10-29 14:37:50.377341","bb4288f1-0f67-4ac2-bd0a-f8fa8e7036f3","iPhone XS"
774319,"172.64.236.95","2023-10-29 14:35:03.252682","923e33c6-d844-47dc-b730-9d7882bbe16a","iPhone 12"
774318,"172.71.126.50","2023-10-29 14:33:05.4093","fcec9154-7cae-4967-bf24-e9294ee1f446","iPhone XR"
774317,"172.64.238.118","2023-10-29 14:13:12.310718","eb9b018c-eb7f-49da-aa41-16a2b3a79b1b","SM-A145R"
774316,"162.158.22.219","2023-10-29 14:09:51.811087","952f89f1-bc21-4a21-b17d-b465e4163869","vivo 1904"
774315,"162.158.22.219","2023-10-29 14:08:09.012789","952f89f1-bc21-4a21-b17d-b465e4163869","vivo 1904"
774314,"172.70.57.217","2023-10-29 14:03:54.297505","32294638-2ee7-4151-9f2a-060373890d10","iPhone 12"
774313,"172.64.238.28","2023-10-29 13:57:27.06211","5fb0714d-96da-46cc-b6a7-76bf2a3ef15f","SM-A137F"
774312,"172.64.236.61","2023-10-29 13:55:06.731731","ad9bf82f-d295-41c4-a663-e2dee8786f99","FNE-NX9"
774311,"172.64.238.28","2023-10-29 13:54:52.713111","5fb0714d-96da-46cc-b6a7-76bf2a3ef15f","SM-A137F"
774310,"172.70.57.247","2023-10-29 13:51:23.896237","58ccb265-e6b7-405e-9dbe-bce2fa93e26a","iPhone XS Max"
774309,"172.71.186.230","2023-10-29 13:49:02.659616","a43556f6-991a-4cc2-89fa-a6dced027693","SM-N975F"
774308,"172.64.238.28","2023-10-29 13:47:19.388056","ad9bf82f-d295-41c4-a663-e2dee8786f99","FNE-NX9"
774307,"172.64.238.119","2023-10-29 13:26:57.475587","8afae0fa-6d51-4b4b-a93e-2c9de4befbae","VOG-AL00"
774306,"172.68.134.149","2023-10-29 13:18:32.42249","8afae0fa-6d51-4b4b-a93e-2c9de4befbae","VOG-AL00"
774305,"172.68.134.148","2023-10-29 13:13:36.097309","8afae0fa-6d51-4b4b-a93e-2c9de4befbae","VOG-AL00"
774304,"172.68.134.148","2023-10-29 13:13:03.879371","8afae0fa-6d51-4b4b-a93e-2c9de4befbae","VOG-AL00"
774303,"172.68.134.148","2023-10-29 13:10:34.324026","8afae0fa-6d51-4b4b-a93e-2c9de4befbae","VOG-AL00"
774302,"172.64.236.60","2023-10-29 13:06:17.710742","513de36a-63bb-45fe-a113-59b8b976100f","iPhone 14 Pro"
774301,"162.158.22.227","2023-10-29 13:05:36.741224","81863983-7428-449c-a910-cc5519783900","iPhone 14 Pro"
773350,"172.64.238.28","2023-10-29 13:03:04.795404","513de36a-63bb-45fe-a113-59b8b976100f","iPhone 14 Pro"
773349,"172.64.236.136","2023-10-29 12:49:57.816056","8afae0fa-6d51-4b4b-a93e-2c9de4befbae","VOG-AL00"
773348,"172.64.238.9","2023-10-29 12:34:42.832468","1283fa7b-5499-46a5-8fde-7ec77922750d","iPhone 7"
773347,"172.71.186.4","2023-10-29 12:28:55.16575","7cb4ad4a-29cb-493c-82d6-11fc65373d45","iPhone 12 Pro"
773346,"172.71.186.224","2023-10-29 11:41:54.035723","0d0c794a-99ad-4791-af32-6d84c26b551c","iPhone 12"
773345,"172.71.186.28","2023-10-29 11:40:40.221387","98efe04e-7d1b-45f5-b549-90650f05d3c6","iPhone 11"
773344,"162.158.22.219","2023-10-29 11:31:59.852095","208b4776-e84f-452b-ada6-d001f3ce9c98","2201117TG"
773343,"172.64.236.137","2023-10-29 11:08:03.456555","8cee0466-59b9-4959-8986-1ec2f8669ebd","iPhone 8"
773342,"172.64.236.137","2023-10-29 10:52:48.305855","904aa3a3-8566-4fb9-9585-e3585770fb6e","iPhone 11"
773341,"172.64.236.69","2023-10-29 10:50:02.951599","e400b41e-fd5f-4b40-9496-193ca808692b","23021RAAEG"
773340,"172.64.236.61","2023-10-29 10:48:52.652704","627db3b1-59dd-41ee-abdf-3976c5845fbb","iPhone 11 Pro"
773339,"172.68.134.109","2023-10-29 10:47:38.180856","627db3b1-59dd-41ee-abdf-3976c5845fbb","iPhone 11 Pro"
773338,"172.64.238.118","2023-10-29 10:46:37.682513","40b10ade-844c-444a-b6d3-dbe6a1131d28","2201116SG"
773337,"172.64.238.119","2023-10-29 10:44:43.599433","40b10ade-844c-444a-b6d3-dbe6a1131d28","2201116SG"
773336,"162.158.22.211","2023-10-29 10:43:17.254314","39d045d0-3130-4926-bc29-da5dc60ed3ac","iPhone 11"
773335,"162.158.22.28","2023-10-29 10:42:03.270424","72a2bcf0-5bdd-485a-b1f5-85b0a59e297c","iPhone 11 Pro Max"
773334,"172.68.134.64","2023-10-29 10:42:00.81938","2fddcb20-a3b6-40a6-bf4c-9b61ed1b31c2","SM-A325F"
773333,"172.64.238.9","2023-10-29 10:11:46.389516","20686f5a-1379-4e24-8b62-2eb83fdced07","iPhone 12 mini"
773332,"162.158.23.28","2023-10-29 10:08:19.387631","bca283dd-8c95-4067-b8d7-9cd8cec4db47","SM-A515F"
773331,"172.64.236.61","2023-10-29 09:57:20.399565","b42f070a-65fb-4fd3-9bbc-30a32767db06","SM-A125F"
773330,"172.64.236.61","2023-10-29 09:53:48.610873","b42f070a-65fb-4fd3-9bbc-30a32767db06","SM-A125F"
773329,"162.158.22.174","2023-10-29 09:49:43.093554","3dfa78c7-f77b-4948-8907-c3d2e44a3fe8","SM-A105FN"
773328,"172.71.134.51","2023-10-29 09:35:02.427194","e146ad15-8aac-4f2f-8e34-d9f6a5704170","SM-A145P"
773327,"172.64.236.69","2023-10-29 09:07:40.256818","bb0304d6-f3f2-4abe-bb71-1f4059da6e00","iPhone XR"
773326,"172.70.57.189","2023-10-29 08:49:35.65953","bb0304d6-f3f2-4abe-bb71-1f4059da6e00","iPhone XR"
773325,"172.70.57.246","2023-10-29 08:12:38.39462","e400b41e-fd5f-4b40-9496-193ca808692b","23021RAAEG"
773324,"172.64.238.142","2023-10-29 04:06:28.085375","7cf5b213-c7d8-4ba2-aa4e-1b38317a9fc4","iPhone 11"
773323,"172.70.57.229","2023-10-29 03:53:34.183972","7cf5b213-c7d8-4ba2-aa4e-1b38317a9fc4","iPhone 11"
773322,"172.70.57.228","2023-10-29 02:43:12.900811","bb0304d6-f3f2-4abe-bb71-1f4059da6e00","iPhone XR"
773321,"172.64.238.118","2023-10-29 02:39:15.208481","bb0304d6-f3f2-4abe-bb71-1f4059da6e00","iPhone XR"
773320,"188.114.111.175","2023-10-29 02:10:46.974115","a87c1292-c06b-4e70-bc0a-870faef15330","iPhone X"
773319,"172.64.238.29","2023-10-29 02:09:11.071254","a87c1292-c06b-4e70-bc0a-870faef15330","iPhone X"
773318,"172.64.238.142","2023-10-29 01:20:46.284189","a87c1292-c06b-4e70-bc0a-870faef15330","iPhone X"
773317,"172.64.238.29","2023-10-29 01:18:06.92456","fbf2c2ae-3043-41c4-8799-24995c390290","iPhone 12"
773316,"172.71.186.224","2023-10-29 00:43:51.570845","5199aed4-9670-4ab7-9be8-8587130626d1","iPhone 7 Plus"
773315,"162.158.22.211","2023-10-28 23:59:07.809606","5199aed4-9670-4ab7-9be8-8587130626d1","iPhone 7 Plus"
773314,"172.64.238.118","2023-10-28 23:56:17.716343","b267985f-ec9c-456e-8643-836604bebcc3","iPhone 12"
773313,"162.158.22.227","2023-10-28 23:46:24.655922","6694ac3d-a276-45c1-bada-7ae00947e607","iPhone 14"
773312,"162.158.22.211","2023-10-28 23:40:19.91218","8071d8f7-f879-45c0-bf4f-f2c14670b119","Infinix X571"
773311,"172.64.238.142","2023-10-28 23:37:45.043121","732976ed-9af6-4add-8cc9-9d94fd1f9750","iPhone X"
773310,"172.71.186.231","2023-10-28 23:32:33.250253","a9378a64-c4e4-4895-880a-37451a7a59d8","iPhone 11"
773309,"162.158.22.175","2023-10-28 23:10:41.954286","07f78991-c66f-455c-a37a-c1baa375e900","iPhone 14 Pro Max"
773308,"172.70.57.189","2023-10-28 23:08:18.130285","72a2bcf0-5bdd-485a-b1f5-85b0a59e297c","iPhone 11 Pro Max"
773307,"172.71.186.224","2023-10-28 23:05:14.680714","513de36a-63bb-45fe-a113-59b8b976100f","iPhone 14 Pro"
773306,"162.158.23.27","2023-10-28 23:02:35.834533","513de36a-63bb-45fe-a113-59b8b976100f","iPhone 14 Pro"
773305,"172.71.186.10","2023-10-28 22:58:47.770543","513de36a-63bb-45fe-a113-59b8b976100f","iPhone 14 Pro"
773304,"172.71.186.29","2023-10-28 22:38:20.004191","cd6eef21-e19f-4a45-9424-3f2d402bdaa9","iPhone"
773303,"172.71.186.5","2023-10-28 22:36:49.776865","cd6eef21-e19f-4a45-9424-3f2d402bdaa9","iPhone"
773302,"172.71.186.29","2023-10-28 22:34:51.591324","6729efac-192c-4f9c-bebd-ae894e81e28e","iPhone 13 Pro Max"
773301,"162.158.22.219","2023-10-28 22:33:50.438291","ba3dd5b2-6e41-476c-923d-ce63ebeac9d1","iPhone 13 mini"
772700,"172.71.186.4","2023-10-28 22:30:16.557773","5a3db444-84a7-4c62-9afd-452c7f3139eb","iPhone 11"
772699,"188.114.111.122","2023-10-28 22:30:09.970234","6f46fee3-6fab-489b-ab42-74deeb2bccbd","iPhone SE"
772698,"172.64.238.29","2023-10-28 22:14:09.856466","49d6cc49-673a-4eb8-8019-788f3cecd1d7","CPH2095"
772697,"172.64.238.9","2023-10-28 22:10:07.060548","46ece34a-0160-40b3-8724-427bcff1ceb1","V2035"
772696,"172.64.238.29","2023-10-28 22:08:26.836668","49d6cc49-673a-4eb8-8019-788f3cecd1d7","CPH2095"
772695,"172.64.238.28","2023-10-28 22:04:24.666703","49d6cc49-673a-4eb8-8019-788f3cecd1d7","CPH2095"
772694,"188.114.111.153","2023-10-28 21:52:37.162782","3428b764-c137-48b8-94a0-d6d90720e601","iPhone 12 Pro"
772693,"172.64.236.69","2023-10-28 21:52:03.028836","5199aed4-9670-4ab7-9be8-8587130626d1","iPhone 7 Plus"
772692,"172.68.134.148","2023-10-28 21:51:36.40804","cf79fc3b-6e50-4970-a8e8-07c104befd28","iPhone X"
772691,"172.64.238.119","2023-10-28 21:50:37.933259","3428b764-c137-48b8-94a0-d6d90720e601","iPhone 12 Pro"
772690,"172.71.186.4","2023-10-28 21:50:23.772668","5199aed4-9670-4ab7-9be8-8587130626d1","iPhone 7 Plus"
772689,"172.70.57.216","2023-10-28 21:43:38.483612","5199aed4-9670-4ab7-9be8-8587130626d1","iPhone 7 Plus"
772688,"172.70.57.246","2023-10-28 21:40:17.518773","cf79fc3b-6e50-4970-a8e8-07c104befd28","iPhone X"
772687,"172.71.186.231","2023-10-28 21:38:20.823282","db842ad5-6b3f-41ea-8804-d45e6107125c","iPhone XR"
772686,"172.64.236.68","2023-10-28 21:36:57.38142","4a14effb-b2d4-4346-acf0-f128ed72502b","iPhone 13"
772685,"172.70.57.189","2023-10-28 21:35:55.987939","1be6a67c-5369-4ab2-bdcd-96fce55e517a","iPhone SE"
772684,"172.64.238.28","2023-10-28 21:34:19.299423","b383d2f9-56d8-4d73-98c6-a96008b231d6","SM-G990B2"
772683,"172.64.238.118","2023-10-28 21:33:34.291843","28d750bf-0117-40cd-b00e-98aee5891460","JNY-LX1"
772682,"172.71.186.29","2023-10-28 21:33:32.6854","db842ad5-6b3f-41ea-8804-d45e6107125c","iPhone XR"
772681,"162.158.22.219","2023-10-28 21:32:57.736453","db842ad5-6b3f-41ea-8804-d45e6107125c","iPhone XR"
772680,"172.71.186.230","2023-10-28 21:32:08.360025","db842ad5-6b3f-41ea-8804-d45e6107125c","iPhone XR"
772679,"172.68.134.149","2023-10-28 21:31:59.402241","1be6a67c-5369-4ab2-bdcd-96fce55e517a","iPhone SE"
772678,"162.158.22.175","2023-10-28 21:31:37.213653","db842ad5-6b3f-41ea-8804-d45e6107125c","iPhone XR"
772677,"172.64.236.60","2023-10-28 21:31:28.683658","28d750bf-0117-40cd-b00e-98aee5891460","JNY-LX1"
772676,"172.68.134.109","2023-10-28 21:31:13.334737","5199aed4-9670-4ab7-9be8-8587130626d1","iPhone 7 Plus"
772675,"172.68.134.108","2023-10-28 21:31:10.839622","6db187c5-5a1a-4f2c-84de-db5f6c75812e","iPhone 12 Pro"
772674,"172.64.238.28","2023-10-28 21:30:39.054128","4a14effb-b2d4-4346-acf0-f128ed72502b","iPhone 13"
772673,"172.70.178.196","2023-10-28 21:20:04.568327","5ac3ff41-0182-43ae-9c00-51c8792117be","iPhone 14 Plus"
772672,"172.64.238.8","2023-10-28 21:13:18.589262","6db187c5-5a1a-4f2c-84de-db5f6c75812e","iPhone 12 Pro"
772671,"162.158.22.227","2023-10-28 21:10:42.502579","c331a6f1-05ad-4f30-9600-2c640ee78026","SM-A705FN"
772670,"172.64.236.94","2023-10-28 21:03:28.595431","46c96e9a-1bfb-4515-a590-e8c97082e1c3","iPhone 12"
772669,"172.64.238.8","2023-10-28 20:51:41.605721","c87fe288-8f45-44d1-bfe0-5fea44cca3ca","SM-N960F"
772668,"172.71.126.126","2023-10-28 20:45:46.863142","9013e45a-fba0-4368-a1cc-2808734fd932","SM-A525F"
772667,"172.71.186.230","2023-10-28 20:45:07.536248","efcac5cb-ab40-4e83-a26d-c43f08f67df3","iPhone 12"
772666,"172.64.236.60","2023-10-28 20:22:06.801505","d6ab3f63-33fc-4547-a62e-979909e02633","iPhone 14"
772665,"172.71.126.104","2023-10-28 20:11:21.038023","d97fdc7f-774a-4cbd-882c-629096b16441","iPhone 14 Plus"
772664,"172.70.57.217","2023-10-28 20:06:00.529191","c7969c8d-5904-4ea7-8e51-ecd8fc2a238b","iPhone 11"
772663,"172.64.236.136","2023-10-28 20:00:41.851581","3428b764-c137-48b8-94a0-d6d90720e601","iPhone 12 Pro"
772662,"172.64.238.142","2023-10-28 19:59:52.333639","7cf5b213-c7d8-4ba2-aa4e-1b38317a9fc4","iPhone 11"
772661,"172.64.236.136","2023-10-28 19:58:33.722991","149bb19d-3a6f-497c-9ed7-f1a92cdd8b06","iPhone SE"
772660,"172.64.238.8","2023-10-28 19:57:44.974001","3428b764-c137-48b8-94a0-d6d90720e601","iPhone 12 Pro"
772659,"172.64.238.9","2023-10-28 19:56:50.195738","1be6a67c-5369-4ab2-bdcd-96fce55e517a","iPhone SE"
772658,"172.68.134.65","2023-10-28 19:55:57.674988","1be6a67c-5369-4ab2-bdcd-96fce55e517a","iPhone SE"
772657,"172.64.236.95","2023-10-28 19:55:38.63137","7cf5b213-c7d8-4ba2-aa4e-1b38317a9fc4","iPhone 11"
772656,"172.68.134.65","2023-10-28 19:54:51.264746","1be6a67c-5369-4ab2-bdcd-96fce55e517a","iPhone SE"
772655,"172.68.134.109","2023-10-28 19:54:41.414598","cf79fc3b-6e50-4970-a8e8-07c104befd28","iPhone X"
772654,"172.71.135.29","2023-10-28 19:45:51.014944","771c1967-fa23-4041-9d06-0d075dc1ecf9","iPhone XS Max"
772653,"172.64.236.95","2023-10-28 19:28:12.509463","0f38a9d1-24f0-40dd-9c93-86226e2b7632","iPhone X"
772652,"172.71.134.110","2023-10-28 19:27:49.151133","9c1c7e8f-eead-41ad-8ca5-d46b4f41b2eb","SM-A225F"
772651,"172.70.57.189","2023-10-28 19:27:23.616059","0f38a9d1-24f0-40dd-9c93-86226e2b7632","iPhone X"
772000,"172.68.134.148","2023-10-28 19:25:22.45317","0f38a9d1-24f0-40dd-9c93-86226e2b7632","iPhone X"
771999,"172.64.238.118","2023-10-28 19:16:20.368693","04fb6e8a-80fc-4f5a-9a4b-1fc2fcac3c5b","iPhone 13 Pro Max"
771998,"172.71.134.111","2023-10-28 19:15:47.016883","9c1c7e8f-eead-41ad-8ca5-d46b4f41b2eb","SM-A225F"
771997,"172.64.236.95","2023-10-28 19:14:51.820288","04fb6e8a-80fc-4f5a-9a4b-1fc2fcac3c5b","iPhone 13 Pro Max"
771996,"172.64.238.119","2023-10-28 19:13:29.317806","c6e3d964-ddae-4e69-aaaa-8a828c4fba25","iPhone 13"
771995,"172.71.135.81","2023-10-28 19:11:36.937266","bca283dd-8c95-4067-b8d7-9cd8cec4db47","SM-A515F"
771994,"172.71.126.145","2023-10-28 19:11:01.687458","9c1c7e8f-eead-41ad-8ca5-d46b4f41b2eb","SM-A225F"
771993,"172.64.236.69","2023-10-28 19:08:37.372446","c6e3d964-ddae-4e69-aaaa-8a828c4fba25","iPhone 13"
771992,"172.64.238.29","2023-10-28 19:08:15.923315","e9348fbe-092c-4bd3-a594-525f7667de76","iPhone 11"
771991,"172.68.134.65","2023-10-28 19:05:23.438833","c7969c8d-5904-4ea7-8e51-ecd8fc2a238b","iPhone 11"
771990,"188.114.111.52","2023-10-28 18:46:13.370697","a172d640-9a9b-4ae2-8799-feee2809ab5c","M2101K7AG"
771989,"172.64.236.94","2023-10-28 18:38:50.525681","149bb19d-3a6f-497c-9ed7-f1a92cdd8b06","iPhone SE"
771988,"172.71.134.76","2023-10-28 18:37:28.984207","f00b3760-5e01-4bd8-9191-e91f72249398","iPhone 11"
771987,"188.114.111.122","2023-10-28 18:36:56.016194","1283fa7b-5499-46a5-8fde-7ec77922750d","iPhone 7"
771986,"172.71.135.82","2023-10-28 18:35:53.728202","f00b3760-5e01-4bd8-9191-e91f72249398","iPhone 11"
771985,"172.64.236.60","2023-10-28 18:35:46.511151","1283fa7b-5499-46a5-8fde-7ec77922750d","iPhone 7"
771984,"172.64.238.118","2023-10-28 18:35:18.537289","149bb19d-3a6f-497c-9ed7-f1a92cdd8b06","iPhone SE"
771983,"172.64.238.9","2023-10-28 18:34:47.906274","a951dd4d-d8cf-4493-999c-0680a49c1e57","RMX2001"
771982,"172.71.134.76","2023-10-28 18:33:27.130612","46340dfc-5b4d-410d-a43b-4c01b1d4d2bd","iPhone 13"
771981,"172.71.126.51","2023-10-28 18:32:03.990829","46340dfc-5b4d-410d-a43b-4c01b1d4d2bd","iPhone 13"
771980,"172.71.135.29","2023-10-28 18:31:46.620376","46340dfc-5b4d-410d-a43b-4c01b1d4d2bd","iPhone 13"
771979,"172.71.134.50","2023-10-28 18:31:07.240475","46340dfc-5b4d-410d-a43b-4c01b1d4d2bd","iPhone 13"
771978,"172.64.238.8","2023-10-28 18:16:42.107226","393f4a99-8c45-4f0f-900e-b32e7c5a9250","CPH2203"
771977,"172.71.135.103","2023-10-28 18:13:01.518817","f9da26d1-c463-4831-8672-afc23eb50a64","iPhone 11"
771976,"172.71.134.201","2023-10-28 18:05:06.614023","07f78991-c66f-455c-a37a-c1baa375e900","iPhone 14 Pro Max"
771975,"172.64.236.69","2023-10-28 17:57:41.147936","a87c1292-c06b-4e70-bc0a-870faef15330","iPhone X"
771974,"172.64.238.142","2023-10-28 17:54:59.555837","46ece34a-0160-40b3-8724-427bcff1ceb1","V2035"
771973,"172.64.236.95","2023-10-28 17:53:52.725472","a87c1292-c06b-4e70-bc0a-870faef15330","iPhone X"
771972,"172.64.236.61","2023-10-28 17:52:53.974693","6729efac-192c-4f9c-bebd-ae894e81e28e","iPhone 13 Pro Max"
771971,"172.64.238.118","2023-10-28 17:52:11.932131","b7c5bdf0-7327-4af2-b0bc-9f46d1c42911","iPhone 11"
771970,"188.114.111.123","2023-10-28 17:51:57.270558","a33d8ab4-6d23-4f5f-aba6-dcc73f5f98c1","iPhone 7 Plus"
771969,"172.64.236.95","2023-10-28 17:49:08.860032","28d750bf-0117-40cd-b00e-98aee5891460","JNY-LX1"
771968,"172.64.238.28","2023-10-28 17:21:22.398974","732976ed-9af6-4add-8cc9-9d94fd1f9750","iPhone X"
771967,"172.64.236.68","2023-10-28 17:20:45.64129","732976ed-9af6-4add-8cc9-9d94fd1f9750","iPhone X"
771966,"172.71.134.191","2023-10-28 17:16:56.494507","eff3ca2c-3f25-4b97-8e73-334a1d83fb13","SM-A536B"
771965,"172.70.57.247","2023-10-28 16:54:30.205985","efcac5cb-ab40-4e83-a26d-c43f08f67df3","iPhone 12"
771964,"172.71.126.105","2023-10-28 16:53:46.273214","07f78991-c66f-455c-a37a-c1baa375e900","iPhone 14 Pro Max"
771963,"172.71.126.125","2023-10-28 16:53:28.298274","17639c2d-01e1-48ca-ad3f-0fd4aa4844bf","iPhone 11"
771962,"172.71.135.103","2023-10-28 16:51:15.269955","17639c2d-01e1-48ca-ad3f-0fd4aa4844bf","iPhone 11"
771961,"172.68.134.148","2023-10-28 16:39:12.917846","68be62ff-3930-49e2-b8c5-d4dc92a306e9","iPhone 13"
771960,"172.64.236.136","2023-10-28 16:35:25.897086","68be62ff-3930-49e2-b8c5-d4dc92a306e9","iPhone 13"
771959,"172.64.238.118","2023-10-28 16:30:11.642754","8a90479a-a225-486b-bf40-d5fb9bfcb543","iPhone 11"
771958,"172.68.134.64","2023-10-28 16:27:39.550497","8a90479a-a225-486b-bf40-d5fb9bfcb543","iPhone 11"
771957,"172.64.236.68","2023-10-28 16:23:16.281269","8a90479a-a225-486b-bf40-d5fb9bfcb543","iPhone 11"
771956,"188.114.111.123","2023-10-28 16:21:31.666265","efcac5cb-ab40-4e83-a26d-c43f08f67df3","iPhone 12"
771955,"172.64.236.137","2023-10-28 16:20:37.733276","8a90479a-a225-486b-bf40-d5fb9bfcb543","iPhone 11"
771954,"172.70.57.229","2023-10-28 16:19:03.776256","8a90479a-a225-486b-bf40-d5fb9bfcb543","iPhone 11"
771953,"172.64.236.95","2023-10-28 16:13:53.902282","be853682-f68e-4eeb-ba74-7bf93861b2ec","iPhone 12 Pro Max"
771952,"188.114.111.153","2023-10-28 16:12:16.743749","8a90479a-a225-486b-bf40-d5fb9bfcb543","iPhone 11"
771951,"172.64.236.95","2023-10-28 16:07:06.37417","b267985f-ec9c-456e-8643-836604bebcc3","iPhone 12"
771200,"172.71.135.29","2023-10-28 16:06:34.753764","2bfdc0fe-7c94-407d-a705-850562d6172e","SM-A235F"
771199,"172.71.186.225","2023-10-28 16:05:03.374755","2d05c2e6-f325-4565-bc78-b811546de35c","iPhone 11"
771198,"172.68.134.64","2023-10-28 15:46:17.89298","a6b1ae08-26cd-4c15-856d-e20c04a6d929","iPhone XS Max"
771197,"172.64.238.142","2023-10-28 15:46:00.335813","bb0304d6-f3f2-4abe-bb71-1f4059da6e00","iPhone XR"
771196,"172.71.186.4","2023-10-28 15:45:16.011948","9a1ce610-0119-40fe-8b06-59faf9d9f66b","SM-M115F"
771195,"162.158.23.28","2023-10-28 15:43:49.074301","1e08ef82-5f35-4943-b4e3-cf810a79c6f9","iPhone 11"
771194,"162.158.23.28","2023-10-28 15:43:10.276328","1e08ef82-5f35-4943-b4e3-cf810a79c6f9","iPhone 11"
771193,"172.71.186.5","2023-10-28 15:38:41.919071","9a1ce610-0119-40fe-8b06-59faf9d9f66b","SM-M115F"
771192,"172.71.134.191","2023-10-28 15:31:07.801717","3ac1a18b-3206-4021-a581-1b12665551d5","iPhone 11"
771191,"172.71.186.28","2023-10-28 15:28:15.605042","a2d723d9-92a3-43ee-b3d5-11e5305f2a1a","SM-M315F"
771190,"172.71.186.17","2023-10-28 15:24:08.865643","3ac1a18b-3206-4021-a581-1b12665551d5","iPhone 11"
771189,"172.70.57.188","2023-10-28 15:19:58.641842","700764a7-915e-457c-a66e-746bf7263450","iPhone 7"
771188,"172.71.134.190","2023-10-28 15:19:05.262693","a9378a64-c4e4-4895-880a-37451a7a59d8","iPhone 11"
771187,"172.64.236.137","2023-10-28 15:07:27.903091","f877f328-5d97-471f-935a-9583e58ca84c","iPhone 12 Pro Max"
771186,"162.158.23.6","2023-10-28 15:03:04.047374","03353c35-8091-457e-abe6-d5cf4fe24849","iPhone 11 Pro"
